"week","gameId","playId","pos_team","def_team","down","yardstogo","def_coverage","def_covtype","def_playersinbox","line_betw","pressure"
5,2021100700,2617,"SEA","LA","2nd",6,"Quarters","Zone",6,0.0211255411255411,0
5,2021100700,2641,"SEA","LA","3rd",5,"Cover-1","Man",5,0.01928303905832,0
5,2021100700,2906,"SEA","LA","2nd",8,"Cover-3","Zone",5,0.0131216931216931,0
5,2021100700,2939,"SEA","LA","1st",10,"Quarters","Zone",5,0.00476190476190476,0
5,2021100700,2963,"SEA","LA","1st",10,"Cover-3","Zone",5,0.0153791887125221,0
5,2021100700,3008,"SEA","LA","1st",10,"Quarters","Zone",5,0.0146296296296296,0
5,2021100700,3029,"SEA","LA","2nd",4,"Quarters","Zone",5,0.012034632034632,0
5,2021100700,3095,"SEA","LA","2nd",9,"Cover-6","Zone",6,0.0128840970350404,0
5,2021100700,3119,"SEA","LA","1st",10,"Cover-0","Man",5,0.0138738738738739,0
5,2021100700,3373,"SEA","LA","2nd",5,"Cover-3","Zone",5,0.0125396825396825,0
5,2021100700,3425,"SEA","LA","1st",15,"Cover-3","Zone",6,0.0217733990147783,0
5,2021100700,3447,"SEA","LA","2nd",15,"Cover-3","Zone",6,0.0149923195084485,0
5,2021100700,3471,"SEA","LA","3rd",10,"Cover-3","Zone",5,0.0106122448979592,0
5,2021100700,3495,"SEA","LA","1st",10,"Cover-1","Man",4,0.0184126984126984,0
5,2021100700,3562,"SEA","LA","1st",10,"Cover-3","Zone",7,0.0190952380952381,0
5,2021100700,3584,"SEA","LA","2nd",10,"Cover-3","Zone",7,0.0188704318936877,0
5,2021100700,3606,"SEA","LA","3rd",10,"Cover-3","Zone",6,0.0144814090019569,0
5,2021100700,3841,"SEA","LA","1st",10,"Quarters","Zone",5,0.00829931972789115,1
5,2021100700,4003,"SEA","LA","1st",10,"Cover-3","Zone",6,0.0130511463844797,0
5,2021100700,4048,"SEA","LA","2nd",15,"Cover-3","Zone",6,0.0137316017316017,0
5,2021100700,4074,"SEA","LA","3rd",3,"Cover-3","Zone",4,0.0114285714285714,0
6,2021101711,231,"SEA","PIT","3rd",4,"Cover-3","Zone",6,0.0162619047619048,0
6,2021101711,471,"SEA","PIT","2nd",8,"Cover-6","Zone",5,0.0127067669172932,0
6,2021101711,493,"SEA","PIT","3rd",8,"Cover-3","Zone",3,0.0117913832199546,0
6,2021101711,517,"SEA","PIT","1st",10,"Cover-3","Zone",5,0.00758095238095238,0
6,2021101711,594,"SEA","PIT","3rd",5,"Cover-2","Zone",5,0.0230576441102757,0
6,2021101711,921,"SEA","PIT","2nd",13,"Cover-6","Zone",5,0.00632872503840245,0
6,2021101711,945,"SEA","PIT","3rd",1,"Cover-1","Man",6,0.0195798319327731,0
6,2021101711,1229,"SEA","PIT","1st",10,"Cover-3","Zone",8,0.02,0
6,2021101711,1275,"SEA","PIT","1st",10,"Cover-3","Zone",8,0.0426493506493507,0
6,2021101711,1294,"SEA","PIT","2nd",18,"Cover-1","Man",5,0.0163347763347763,0
6,2021101711,1320,"SEA","PIT","3rd",18,"Cover-3","Zone",4,0.0111204481792717,0
6,2021101711,1846,"SEA","PIT","1st",10,"Cover-3","Zone",5,0.00863492063492063,0
6,2021101711,1868,"SEA","PIT","2nd",10,"Cover-3","Zone",5,0.00992277992277993,1
6,2021101711,1894,"SEA","PIT","3rd",10,"Cover-2","Zone",5,0.0175075987841945,0
6,2021101711,2739,"SEA","PIT","2nd",7,"Cover-3","Zone",8,0.0335449735449735,0
6,2021101711,2985,"SEA","PIT","2nd",7,"Cover-3","Zone",7,0.0324089635854342,0
6,2021101711,3096,"SEA","PIT","3rd",2,"Red Zone","Other",9,0.0327417027417027,0
6,2021101711,3917,"SEA","PIT","1st",10,"Cover-3","Zone",5,0.00931788931788931,0
6,2021101711,3967,"SEA","PIT","1st",10,"Cover-3","Zone",5,0.00987755102040816,0
6,2021101711,4008,"SEA","PIT","2nd",3,"Cover-3","Zone",6,0.0135286935286935,0
6,2021101711,4032,"SEA","PIT","3rd",1,"Cover-3","Zone",6,0.0121848739495798,0
6,2021101711,4056,"SEA","PIT","1st",10,"Cover-2","Zone",5,0.00680672268907564,0
6,2021101711,4131,"SEA","PIT","2nd",3,"Cover-3","Zone",5,0.010568356374808,0
6,2021101711,4327,"SEA","PIT","2nd",9,"Cover-3","Zone",4,0.00878048780487805,0
6,2021101711,4372,"SEA","PIT","2nd",14,"Cover-3","Zone",5,0.0127450980392157,0
6,2021101711,4396,"SEA","PIT","3rd",4,"Cover-1","Man",5,0.0196103896103896,0
6,2021101711,4533,"SEA","PIT","1st",10,"2-Man","Man",7,0.0241938178780284,0
7,2021102500,326,"SEA","NO","2nd",10,"Cover-3","Zone",6,0.0139455782312925,0
7,2021102500,598,"SEA","NO","1st",10,"Quarters","Zone",6,0.0202539682539683,0
7,2021102500,694,"SEA","NO","3rd",14,"Cover-3","Zone",5,0.010672268907563,0
7,2021102500,833,"SEA","NO","1st",10,"2-Man","Man",7,0.0277504105090312,0
7,2021102500,894,"SEA","NO","2nd",7,"Cover-1","Man",8,0.0402539682539683,0
7,2021102500,933,"SEA","NO","3rd",7,"Quarters","Zone",6,0.0183824640967498,1
7,2021102500,1562,"SEA","NO","2nd",13,"Cover-2","Zone",6,0.012972972972973,0
7,2021102500,1597,"SEA","NO","1st",10,"Quarters","Zone",6,0.0145238095238095,0
7,2021102500,1619,"SEA","NO","2nd",10,"Quarters","Zone",3,0.0123015873015873,0
7,2021102500,1701,"SEA","NO","2nd",9,"Cover-2","Zone",6,0.0263038548752834,1
7,2021102500,1751,"SEA","NO","3rd",9,"Bracket","Other",4,0.0211856171039845,0
7,2021102500,2047,"SEA","NO","1st",10,"Cover-2","Zone",5,0.0177142857142857,0
7,2021102500,2293,"SEA","NO","1st",10,"Cover-3","Zone",6,0.0285267857142857,0
7,2021102500,2348,"SEA","NO","3rd",4,"Cover-2","Zone",6,0.0243809523809524,0
7,2021102500,2436,"SEA","NO","1st",10,"Cover-1","Man",8,0.0379416282642089,0
7,2021102500,2455,"SEA","NO","2nd",14,"Cover-2","Zone",6,0.0106349206349206,0
7,2021102500,2934,"SEA","NO","3rd",10,"2-Man","Man",6,0.0175579975579976,0
7,2021102500,3238,"SEA","NO","2nd",5,"Cover-0","Man",7,0.0224618149146451,0
7,2021102500,3260,"SEA","NO","3rd",5,"Cover-1","Man",4,0.00935064935064935,0
7,2021102500,3305,"SEA","NO","2nd",6,"Cover-3","Zone",7,0.0237892603850051,0
7,2021102500,3350,"SEA","NO","2nd",11,"Quarters","Zone",5,0.0110119047619048,0
7,2021102500,3395,"SEA","NO","2nd",11,"Cover-2","Zone",4,0.0122916666666667,0
7,2021102500,3424,"SEA","NO","3rd",11,"Cover-0","Man",7,0.0247978436657682,0
7,2021102500,3904,"SEA","NO","1st",10,"Quarters","Zone",5,0.0096010296010296,0
7,2021102500,3926,"SEA","NO","2nd",10,"Cover-2","Zone",5,0.020485908649174,0
7,2021102500,3945,"SEA","NO","3rd",18,"2-Man","Man",5,0.00837490551776266,0
7,2021102500,3998,"SEA","NO","4th/2pc",28,"Other","Other",3,0.0119746031746032,0
8,2021103109,268,"SEA","JAX","1st",10,"Cover-3","Zone",6,0.0186100386100386,0
8,2021103109,313,"SEA","JAX","1st",10,"Cover-1","Man",5,0.0233211233211233,1
8,2021103109,414,"SEA","JAX","2nd",5,"Cover-1","Man",8,0.043718820861678,0
8,2021103109,705,"SEA","JAX","2nd",8,"Quarters","Zone",6,0.0189965986394558,0
8,2021103109,734,"SEA","JAX","3rd",7,"Cover-3","Zone",5,0.0245833333333333,0
8,2021103109,934,"SEA","JAX","1st",10,"Cover-3","Zone",6,0.024915514592934,0
8,2021103109,1034,"SEA","JAX","2nd",10,"Cover-3","Zone",6,0.0214746543778802,0
8,2021103109,1058,"SEA","JAX","3rd",5,"Cover-1","Man",6,0.0195798319327731,0
8,2021103109,1144,"SEA","JAX","1st",10,"Cover-1","Man",7,0.0420551378446115,0
8,2021103109,1439,"SEA","JAX","2nd",15,"Cover-1","Man",6,0.0113756613756614,0
8,2021103109,1463,"SEA","JAX","3rd",8,"Bracket","Other",5,0.0201904761904762,0
8,2021103109,1492,"SEA","JAX","1st",10,"Cover-3","Zone",6,0.0483256528417819,0
8,2021103109,1609,"SEA","JAX","1st",5,"Quarters","Zone",6,0.0296536796536797,0
8,2021103109,1693,"SEA","JAX","3rd",6,"Cover-6","Zone",5,0.00913308913308913,0
8,2021103109,1747,"SEA","JAX","2nd",5,"Cover-0","Man",8,0.0398124098124098,0
8,2021103109,1766,"SEA","JAX","3rd",18,"Cover-2","Zone",5,0.0117965367965368,0
8,2021103109,1808,"SEA","JAX","3rd",13,"Cover-2","Zone",6,0.00971988795518207,0
8,2021103109,1944,"SEA","JAX","1st",10,"Cover-3","Zone",6,0.0298809523809524,0
8,2021103109,1987,"SEA","JAX","3rd",8,"Cover-6","Zone",7,0.0205442176870748,0
8,2021103109,2138,"SEA","JAX","2nd",7,"Quarters","Zone",6,0.0350476190476191,0
8,2021103109,2167,"SEA","JAX","1st",10,"Quarters","Zone",6,0.0190476190476191,0
8,2021103109,2193,"SEA","JAX","2nd",3,"Quarters","Zone",5,0.0166023166023166,0
8,2021103109,2266,"SEA","JAX","1st",5,"Cover-0","Man",9,0.0471264367816092,0
8,2021103109,2288,"SEA","JAX","2nd",5,"Cover-0","Man",8,0.0336190476190476,0
8,2021103109,2891,"SEA","JAX","1st",10,"Cover-3","Zone",6,0.0274761904761905,0
8,2021103109,2953,"SEA","JAX","2nd",20,"Quarters","Zone",6,0.0128869047619048,0
8,2021103109,2977,"SEA","JAX","3rd",11,"Cover-2","Zone",5,0.0145299145299145,0
8,2021103109,3338,"SEA","JAX","2nd",12,"Quarters","Zone",6,0.022512315270936,0
1,2021091204,417,"SF","DET","2nd",1,"Quarters","Zone",7,0.0238624338624339,0
1,2021091204,487,"SF","DET","3rd",6,"Cover-1","Man",6,0.0155182072829132,0
1,2021091204,516,"SF","DET","1st",5,"Red Zone","Other",7,0.0649874686716792,0
1,2021091204,1026,"SF","DET","2nd",7,"Cover-3","Zone",7,0.0221483942414175,0
1,2021091204,1054,"SF","DET","1st",10,"Cover-3","Zone",7,0.0240394088669951,0
1,2021091204,1365,"SF","DET","1st",10,"Cover-2","Zone",7,0.0358543417366947,0
1,2021091204,1443,"SF","DET","1st",10,"Cover-3","Zone",7,0.0343290043290043,0
1,2021091204,1488,"SF","DET","2nd",7,"Cover-3","Zone",8,0.0450861195542047,0
1,2021091204,1916,"SF","DET","1st",10,"Cover-6","Zone",5,0.0141871921182266,0
1,2021091204,1938,"SF","DET","2nd",10,"Cover-3","Zone",6,0.0182724252491694,0
1,2021091204,1979,"SF","DET","1st",10,"Cover-3","Zone",6,0.0161904761904762,0
1,2021091204,2034,"SF","DET","3rd",7,"Other","Other",3,0.00501253132832079,0
1,2021091204,2148,"SF","DET","1st",10,"Cover-1","Man",8,0.0377976190476191,0
1,2021091204,2196,"SF","DET","2nd",8,"Quarters","Zone",7,0.0285407066052227,0
1,2021091204,2263,"SF","DET","2nd",10,"Cover-3","Zone",6,0.03151841868823,0
1,2021091204,2596,"SF","DET","3rd",8,"Cover-1","Man",6,0.0224453024453024,0
1,2021091204,2876,"SF","DET","2nd",9,"Cover-6","Zone",7,0.0182585034013605,0
1,2021091204,3171,"SF","DET","2nd",10,"Cover-3","Zone",8,0.0435497835497835,0
1,2021091204,3195,"SF","DET","3rd",10,"Cover-3","Zone",7,0.0291551459293395,0
1,2021091204,3255,"SF","DET","2nd",10,"Cover-2","Zone",8,0.0304395604395604,0
1,2021091204,3597,"SF","DET","3rd",4,"Cover-2","Zone",6,0.0188359788359788,0
1,2021091204,4401,"SF","DET","3rd",13,"Cover-3","Zone",8,0.0287043189368771,0
2,2021091907,98,"SF","PHI","3rd",14,"Quarters","Zone",4,0.0102585034013606,0
2,2021091907,360,"SF","PHI","3rd",11,"Quarters","Zone",6,0.00822954822954823,0
2,2021091907,711,"SF","PHI","1st",10,"Cover-2","Zone",6,0.0169047619047619,0
2,2021091907,735,"SF","PHI","2nd",9,"Cover-2","Zone",7,0.0241514041514042,0
2,2021091907,757,"SF","PHI","3rd",9,"Cover-3","Zone",5,0.00871031746031746,0
2,2021091907,1134,"SF","PHI","1st",10,"Cover-6","Zone",7,0.0254311454311454,0
2,2021091907,1215,"SF","PHI","2nd",7,"Cover-3","Zone",7,0.0224812030075188,0
2,2021091907,1270,"SF","PHI","1st",10,"Cover-2","Zone",6,0.015327380952381,0
2,2021091907,1348,"SF","PHI","1st",25,"Cover-2","Zone",7,0.0210884353741497,0
2,2021091907,1374,"SF","PHI","2nd",25,"Cover-2","Zone",7,0.0222902494331066,0
2,2021091907,1675,"SF","PHI","3rd",3,"Cover-3","Zone",7,0.0232063492063492,0
2,2021091907,1812,"SF","PHI","2nd",5,"Cover-3","Zone",6,0.0115079365079365,0
2,2021091907,1836,"SF","PHI","1st",10,"Cover-6","Zone",6,0.0100553709856035,0
2,2021091907,1857,"SF","PHI","2nd",3,"Quarters","Zone",6,0.00325814536340852,0
2,2021091907,1925,"SF","PHI","1st",10,"Cover-3","Zone",6,0.00987012987012987,0
2,2021091907,1954,"SF","PHI","1st",10,"Red Zone","Other",6,0.00889724310776942,0
2,2021091907,2217,"SF","PHI","1st",10,"Quarters","Zone",7,0.0182857142857143,0
2,2021091907,2273,"SF","PHI","1st",10,"Cover-6","Zone",7,0.0220952380952381,0
2,2021091907,2334,"SF","PHI","3rd",6,"Cover-1","Man",6,0.0222799422799423,0
2,2021091907,2641,"SF","PHI","1st",10,"Cover-3","Zone",8,0.0296084656084656,0
2,2021091907,2731,"SF","PHI","3rd",2,"Cover-3","Zone",6,0.0146258503401361,0
2,2021091907,2819,"SF","PHI","3rd",7,"Quarters","Zone",5,0.00917006802721088,0
2,2021091907,2890,"SF","PHI","3rd",1,"Cover-3","Zone",6,0.0269172932330827,0
2,2021091907,3014,"SF","PHI","3rd",3,"Red Zone","Other",6,0.0307017543859649,0
2,2021091907,3804,"SF","PHI","2nd",9,"Cover-3","Zone",8,0.0277411477411477,0
3,2021092613,338,"SF","GB","2nd",6,"Cover-3","Zone",7,0.0370748299319728,0
3,2021092613,387,"SF","GB","2nd",13,"Cover-3","Zone",6,0.0176507936507937,0
3,2021092613,415,"SF","GB","3rd",6,"2-Man","Man",6,0.017444831591173,0
3,2021092613,752,"SF","GB","3rd",1,"Cover-3","Zone",6,0.0196336996336996,0
3,2021092613,1007,"SF","GB","1st",10,"Quarters","Zone",7,0.0227489177489177,0
3,2021092613,1200,"SF","GB","1st",10,"Quarters","Zone",6,0.026047619047619,0
3,2021092613,1226,"SF","GB","2nd",10,"Cover-3","Zone",6,0.0192698412698413,0
3,2021092613,1257,"SF","GB","3rd",4,"Cover-1","Man",5,0.0207440476190476,0
3,2021092613,1306,"SF","GB","2nd",8,"Cover-3","Zone",6,0.0340998838559814,0
3,2021092613,1355,"SF","GB","2nd",8,"Cover-3","Zone",6,0.0187545787545788,0
3,2021092613,1379,"SF","GB","1st",10,"Cover-3","Zone",8,0.0265148378191856,0
3,2021092613,1402,"SF","GB","2nd",17,"Cover-3","Zone",6,0.0185281385281385,0
3,2021092613,1862,"SF","GB","1st",10,"Quarters","Zone",6,0.0185878489326765,0
3,2021092613,1886,"SF","GB","1st",10,"Quarters","Zone",6,0.0231527093596059,0
3,2021092613,1921,"SF","GB","2nd",10,"Quarters","Zone",6,0.0151587301587302,0
3,2021092613,1962,"SF","GB","1st",10,"Red Zone","Other",5,0.0126077097505669,0
3,2021092613,2011,"SF","GB","2nd",5,"Cover-1","Man",6,0.0167901234567901,0
3,2021092613,2050,"SF","GB","3rd",5,"Red Zone","Other",5,0.0242703533026114,0
3,2021092613,2083,"SF","GB","1st",1,"Cover-1","Man",7,0.0303030303030303,0
3,2021092613,2133,"SF","GB","1st",1,"Cover-1","Man",7,0.046605222734255,0
3,2021092613,2155,"SF","GB","2nd",1,"Red Zone","Other",7,0.0228373015873016,0
3,2021092613,2258,"SF","GB","1st",10,"Cover-6","Zone",7,0.032111801242236,0
3,2021092613,2453,"SF","GB","2nd",9,"Quarters","Zone",6,0.0201449275362319,0
3,2021092613,2481,"SF","GB","3rd",9,"Cover-2","Zone",6,0.019468438538206,0
3,2021092613,2530,"SF","GB","2nd",8,"Red Zone","Other",6,0.0276804915514593,0
3,2021092613,2552,"SF","GB","3rd",8,"Cover-1","Man",7,0.0300751879699248,0
3,2021092613,2792,"SF","GB","3rd",3,"Cover-1","Man",7,0.0319312169312169,0
3,2021092613,3182,"SF","GB","1st",10,"Quarters","Zone",6,0.0263189720332578,0
3,2021092613,3201,"SF","GB","2nd",10,"Cover-3","Zone",6,0.0178869047619048,0
3,2021092613,3220,"SF","GB","3rd",14,"Bracket","Other",6,0.0172423596304193,0
3,2021092613,3356,"SF","GB","2nd",6,"Quarters","Zone",6,0.0180952380952381,0
3,2021092613,3380,"SF","GB","1st",10,"Quarters","Zone",6,0.022787456445993,0
3,2021092613,3681,"SF","GB","2nd",7,"Quarters","Zone",7,0.0307288629737609,0
3,2021092613,3741,"SF","GB","2nd",11,"Cover-3","Zone",7,0.0183160800552105,0
3,2021092613,3771,"SF","GB","1st",10,"Cover-1","Man",7,0.0495238095238095,0
3,2021092613,3958,"SF","GB","1st",10,"Cover-3","Zone",6,0.0228571428571428,0
3,2021092613,3980,"SF","GB","2nd",10,"Cover-1","Man",7,0.0368530020703934,0
3,2021092613,4002,"SF","GB","3rd",10,"Quarters","Zone",5,0.0178354978354978,0
3,2021092613,4047,"SF","GB","1st",10,"Cover-6","Zone",5,0.00924369747899158,0
3,2021092613,4091,"SF","GB","3rd",10,"Cover-6","Zone",6,0.00864111498257841,0
3,2021092613,4115,"SF","GB","1st",10,"Quarters","Zone",6,0.017172619047619,0
3,2021092613,4148,"SF","GB","1st",10,"Red Zone","Other",6,0.0182456140350877,0
4,2021100310,149,"SF","SEA","1st",10,"Cover-3","Zone",7,0.0182040816326531,0
4,2021100310,198,"SF","SEA","1st",10,"Cover-3","Zone",6,0.0241956241956242,0
4,2021100310,282,"SF","SEA","2nd",7,"Cover-6","Zone",7,0.0230952380952381,0
4,2021100310,306,"SF","SEA","1st",10,"Cover-3","Zone",7,0.0181746031746032,0
4,2021100310,359,"SF","SEA","2nd",4,"Cover-2","Zone",7,0.0340534262485482,0
4,2021100310,581,"SF","SEA","1st",10,"Cover-3","Zone",7,0.0159581881533101,0
4,2021100310,809,"SF","SEA","1st",10,"Cover-6","Zone",6,0.0228299319727891,0
4,2021100310,837,"SF","SEA","1st",10,"Cover-3","Zone",8,0.0264145658263305,0
4,2021100310,865,"SF","SEA","1st",10,"Cover-1","Man",8,0.0448654244306418,0
4,2021100310,942,"SF","SEA","2nd",8,"Cover-6","Zone",6,0.0130568356374808,0
4,2021100310,1129,"SF","SEA","1st",10,"Cover-2","Zone",6,0.0124455205811138,0
4,2021100310,1151,"SF","SEA","2nd",10,"Cover-3","Zone",7,0.0136011904761905,0
4,2021100310,1173,"SF","SEA","3rd",10,"Cover-3","Zone",7,0.0208210180623974,0
4,2021100310,1290,"SF","SEA","3rd",5,"Cover-1","Man",6,0.0162176870748299,0
4,2021100310,1483,"SF","SEA","3rd",6,"Cover-1","Man",5,0.0244761904761905,0
4,2021100310,1731,"SF","SEA","1st",10,"Cover-3","Zone",7,0.0222331691297209,0
4,2021100310,1807,"SF","SEA","2nd",10,"Cover-1","Man",6,0.0189974937343358,0
4,2021100310,1829,"SF","SEA","3rd",10,"Other","Other",6,0.019734219269103,0
4,2021100310,2238,"SF","SEA","1st",10,"Cover-3","Zone",8,0.0396825396825397,0
4,2021100310,2281,"SF","SEA","3rd",4,"Cover-3","Zone",7,0.0273425499231951,0
4,2021100310,2711,"SF","SEA","1st",10,"Cover-3","Zone",7,0.0239177489177489,0
4,2021100310,3208,"SF","SEA","2nd",7,"Cover-3","Zone",7,0.0297515527950311,0
4,2021100310,3230,"SF","SEA","3rd",7,"Cover-2","Zone",7,0.0133730158730159,0
4,2021100310,3381,"SF","SEA","1st",10,"Cover-3","Zone",8,0.0252674897119341,0
4,2021100310,3407,"SF","SEA","2nd",7,"Cover-3","Zone",8,0.0301974448315912,0
4,2021100310,3457,"SF","SEA","3rd",7,"Cover-2","Zone",6,0.017979797979798,0
4,2021100310,3478,"SF","SEA","4th/2pc",1,"Cover-3","Zone",8,0.0321325051759834,0
4,2021100310,3536,"SF","SEA","2nd",9,"Cover-3","Zone",6,0.0228571428571429,0
4,2021100310,3558,"SF","SEA","3rd",9,"Cover-3","Zone",7,0.0156190476190476,0
4,2021100310,3700,"SF","SEA","1st",10,"Cover-6","Zone",7,0.0119929453262787,0
4,2021100310,3733,"SF","SEA","1st",10,"Cover-6","Zone",7,0.0171121351766513,0
4,2021100310,3790,"SF","SEA","1st",10,"Cover-6","Zone",6,0.0119628339140534,0
4,2021100310,3815,"SF","SEA","2nd",3,"Cover-3","Zone",4,0.00776432606941081,0
4,2021100310,3883,"SF","SEA","1st",10,"Cover-2","Zone",5,0.0128417818740399,0
4,2021100310,3915,"SF","SEA","1st",20,"Cover-6","Zone",7,0.0157918050941307,0
4,2021100310,3937,"SF","SEA","2nd",20,"Cover-6","Zone",4,0.00747089947089948,0
4,2021100310,3961,"SF","SEA","3rd",8,"Quarters","Zone",6,0.0105079365079365,0
4,2021100310,4025,"SF","SEA","4th/2pc",6,"Cover-2","Zone",6,0.0116305916305916,0
4,2021100310,4066,"SF","SEA","1st",10,"Cover-6","Zone",6,0.00857142857142857,0
4,2021100310,4094,"SF","SEA","2nd",10,"Quarters","Zone",4,0.00794425087108015,0
4,2021100310,4116,"SF","SEA","3rd",10,"Cover-2","Zone",4,0.00587301587301588,0
4,2021100310,4138,"SF","SEA","4th/2pc",10,"Cover-2","Zone",4,0.00650297619047619,0
5,2021101011,54,"SF","ARI","1st",10,"Cover-3","Zone",6,0.011005291005291,0
5,2021101011,85,"SF","ARI","1st",10,"Cover-3","Zone",8,0.032463768115942,0
5,2021101011,130,"SF","ARI","2nd",10,"Cover-2","Zone",7,0.018078529657477,0
5,2021101011,408,"SF","ARI","2nd",8,"Cover-1","Man",7,0.0447195767195767,0
5,2021101011,441,"SF","ARI","1st",10,"Cover-3","Zone",7,0.0233681765389083,0
5,2021101011,719,"SF","ARI","1st",10,"Cover-3","Zone",8,0.0295970695970696,0
5,2021101011,794,"SF","ARI","1st",10,"Cover-3","Zone",8,0.0241904761904762,0
5,2021101011,843,"SF","ARI","1st",10,"Cover-3","Zone",7,0.0306605222734255,0
5,2021101011,886,"SF","ARI","3rd",3,"Cover-1","Man",5,0.015297619047619,0
5,2021101011,1017,"SF","ARI","3rd",1,"Other","Other",11,0.0654901960784314,0
5,2021101011,1039,"SF","ARI","4th/2pc",1,"Other","Other",9,0.0577178796046721,0
5,2021101011,1501,"SF","ARI","2nd",12,"Cover-2","Zone",6,0.0166666666666667,0
5,2021101011,1525,"SF","ARI","3rd",11,"Cover-3","Zone",6,0.0131190476190476,0
5,2021101011,2069,"SF","ARI","1st",10,"Quarters","Zone",7,0.0148168498168498,0
5,2021101011,2112,"SF","ARI","3rd",9,"Cover-3","Zone",7,0.0162519201228879,0
5,2021101011,2141,"SF","ARI","1st",10,"Cover-3","Zone",6,0.0201996927803379,0
5,2021101011,2253,"SF","ARI","3rd",17,"Cover-3","Zone",5,0.0138888888888889,0
5,2021101011,2294,"SF","ARI","4th/2pc",5,"Cover-0","Man",6,0.0163059163059163,0
5,2021101011,2355,"SF","ARI","1st",20,"Cover-6","Zone",5,0.0107692307692308,0
5,2021101011,2379,"SF","ARI","2nd",16,"Cover-2","Zone",6,0.0120692640692641,0
5,2021101011,2398,"SF","ARI","3rd",22,"Cover-2","Zone",4,0.00739837398373983,0
5,2021101011,2565,"SF","ARI","1st",15,"Quarters","Zone",7,0.0366386554621849,0
5,2021101011,2587,"SF","ARI","2nd",15,"Cover-2","Zone",5,0.0122930402930403,0
5,2021101011,2619,"SF","ARI","2nd",25,"Quarters","Zone",6,0.0169873663751215,0
5,2021101011,2972,"SF","ARI","2nd",12,"Cover-3","Zone",6,0.0164661654135338,0
5,2021101011,2996,"SF","ARI","3rd",7,"Cover-3","Zone",7,0.0280246913580247,0
5,2021101011,3103,"SF","ARI","2nd",19,"Cover-6","Zone",6,0.0091005291005291,0
5,2021101011,3124,"SF","ARI","3rd",14,"Cover-3","Zone",5,0.00836550836550837,0
5,2021101011,3262,"SF","ARI","1st",10,"Cover-3","Zone",6,0.0147210884353741,0
5,2021101011,3316,"SF","ARI","3rd",4,"Cover-0","Man",6,0.0288988095238095,0
5,2021101011,3338,"SF","ARI","4th/2pc",4,"Cover-1","Man",6,0.012843537414966,0
5,2021101011,3503,"SF","ARI","1st",10,"Cover-3","Zone",7,0.0185396825396825,0
5,2021101011,3527,"SF","ARI","1st",10,"Quarters","Zone",6,0.0174702380952381,0
5,2021101011,3587,"SF","ARI","2nd",3,"Cover-1","Man",6,0.0137484737484738,0
5,2021101011,3609,"SF","ARI","3rd",3,"Cover-0","Man",6,0.0259600614439324,0
7,2021102410,62,"SF","IND","1st",10,"Cover-3","Zone",8,0.0341798941798942,0
7,2021102410,141,"SF","IND","2nd",5,"Cover-2","Zone",6,0.04,0
7,2021102410,371,"SF","IND","2nd",10,"Cover-6","Zone",6,0.0170672713529856,0
7,2021102410,397,"SF","IND","3rd",10,"2-Man","Man",6,0.0148206131767776,0
7,2021102410,679,"SF","IND","2nd",4,"Cover-2","Zone",7,0.0228994708994709,0
7,2021102410,754,"SF","IND","3rd",5,"Cover-1","Man",7,0.0372114972114972,0
7,2021102410,995,"SF","IND","1st",10,"Cover-3","Zone",7,0.0300865800865801,0
7,2021102410,1038,"SF","IND","3rd",4,"Cover-1","Man",5,0.016015037593985,0
7,2021102410,1437,"SF","IND","3rd",8,"2-Man","Man",5,0.0164993564993565,0
7,2021102410,1635,"SF","IND","3rd",12,"Cover-3","Zone",7,0.026577380952381,0
7,2021102410,2368,"SF","IND","1st",10,"Cover-3","Zone",6,0.0307843137254902,0
7,2021102410,2461,"SF","IND","3rd",10,"2-Man","Man",6,0.0202721088435374,0
7,2021102410,2485,"SF","IND","1st",10,"Cover-3","Zone",6,0.0279831932773109,0
7,2021102410,2532,"SF","IND","3rd",5,"Cover-1","Man",6,0.0121428571428572,0
7,2021102410,2719,"SF","IND","1st",10,"Cover-3","Zone",7,0.0333848133848134,0
7,2021102410,2754,"SF","IND","1st",15,"Cover-3","Zone",6,0.0307012987012987,0
7,2021102410,2811,"SF","IND","2nd",25,"Cover-2","Zone",6,0.012952380952381,0
7,2021102410,3041,"SF","IND","1st",10,"Cover-3","Zone",7,0.0330666666666667,0
7,2021102410,3080,"SF","IND","1st",10,"Cover-3","Zone",7,0.0337888198757764,0
7,2021102410,3108,"SF","IND","1st",10,"Cover-3","Zone",8,0.0431122448979592,0
7,2021102410,3137,"SF","IND","4th/2pc",0,"Cover-1","Man",6,0.029732868757259,1
7,2021102410,3520,"SF","IND","2nd",6,"Cover-2","Zone",7,0.0226785714285714,0
7,2021102410,3548,"SF","IND","3rd",3,"Cover-3","Zone",7,0.020297619047619,0
7,2021102410,3781,"SF","IND","1st",10,"Cover-2","Zone",5,0.0182619047619048,0
7,2021102410,3805,"SF","IND","2nd",1,"Cover-2","Zone",5,0.00917184265010353,0
7,2021102410,3833,"SF","IND","1st",10,"Cover-2","Zone",4,0.00565656565656566,1
7,2021102410,3882,"SF","IND","2nd",5,"Cover-6","Zone",5,0.021068524970964,0
7,2021102410,4063,"SF","IND","1st",10,"Other","Other",4,0.0116785714285714,0
8,2021103102,62,"SF","CHI","1st",10,"Cover-1","Man",6,0.0268965517241379,0
